카테고리명,상품id,data-item-id,data-vendor-item-id,상품,상품명,정가,할인율,판매가,100g당_가격,별점,리뷰수,품절여부,구성정보,구성정보_전처리,상세카테고리,알레르기,알레르기(갑각류),알레르기(견과류),알레르기(달걀),알레르기(밀가루),알레르기(우유),알레르기(조개류),알레르기(오징어류),알레르기(콩),알레르기(닭),알레르기(돼지),알레르기(복숭아),알레르기(소),알레르기(토마토),알레르기(생선)
4,6453664458,14019510144,81268033141,프레시지 죽장연 바지락 듬뿍 얼큰 파스타 (냉동),"프레시지 죽장연 바지락 듬뿍 얼큰 파스타 (냉동), 1013g, 1개",15750,1%,15560,"(100g당 1,536원)",4.0,20,1,"바지락, 토마토 고추장 소스, 고추, 파슬리가루, 스파게티, 채소(양파, 마늘)로 구성되어 있습니다.","바지락,고추,파슬리가루,스파게티,채소,양파,마늘",파스타,갑각류,1,,,,,,,,,,,,,
4,6583766226,14826631492,82066114384,마이셰프 감바스알아히요 & 바게트,"마이셰프 감바스알아히요 & 바게트, 321g, 1개",11900,16%,9900,"(100g당 3,084원)",4.5,113,1,"빵, 새우살, 마늘, 가공치즈, 건고추, 혼합 올리브유로 구성되어 있습니다.","빵,새우살,마늘,건고추",감바스,갑각류,1,,,,,,,,,,,,,
4,6701330556,15523809766,82743038570,MYCHEF 원팬 베이컨 토마토 파스타,"MYCHEF 원팬 베이컨 토마토 파스타, 487g, 1개",9900,0,9900,"(100g당 2,033원)",4.5,35,1,"스파게티, 소스, 양파와 방울토마토, 베이컨, 그리고 가공치즈로 구성되어 있습니다.","스파게티,소스,양파,방울토마토,베이컨",파스타,갑각류,1,,,,,,,,,,,,1,
4,6919152161,16702271932,83884774793,해물래 관자파스타 + 알리오올리오소스,"해물래 관자파스타 + 알리오올리오소스, 470g, 1세트",10890,0,10890,"(100g당 2,317원)",5.0,1,1,"숙면, 바지락, 새우, 키조개관자, 소스로 구성되어 있습니다.","숙면,바지락,새우,키조개관자,소스",파스타,갑각류,1,,,,,1,,,,,,,,
4,6058114410,11128496026,78407114741,해도 봉골레 파스타,"해도 봉골레 파스타, 793g, 1개",13900,0,13900,"(100g당 1,753원)",4.0,115,1,"바지락, 방울토마토, 마늘, 올리브유, 소스, 소금, 페퍼론치노, 건면(링귀니)으로 구성되어 있습니다.","바지락,방울토마토,마늘,올리브유,소스,소금,페퍼론치노,건면,링귀니",파스타,토마토,,,,,,,,,,,,,1,
4,6223984723,12470788993,79739631468,MYCHEF APEACH 베샤멜 라자냐,"MYCHEF APEACH 베샤멜 라자냐, 685g, 1개",17900,0,17900,"(100g당 2,613원)",4.5,42,1,"건면(라자냐), 돼지고기, 채소(양파, 당근, 셀러리), 두 가지 소스, 치즈로 구성되어 있습니다.","건면,라자냐,돼지고기,채소,양파,당근,셀러리,치즈",파스타,돼지,,,,,,,,,,1,,,,
4,6058114401,11128496006,78407114629,해도 새우 버터 파스타,"해도 새우 버터 파스타, 633g, 1개",13900,0,13900,"(100g당 2,196원)",5.0,109,1,"새우, 올리브유, 방울토마토, 소스, 마늘, 버터, 소금, 페퍼론치노, 건면(링귀니)으로 구성되어 있습니다.","새우,올리브유,방울토마토,소스,마늘,버터,소금,페퍼론치노,건면,링귀니",파스타,갑각류,1,,,,,,,,,,,,1,
4,6625020643,15078569431,82300762715,쉐푸드 냉동밀키트 아스파라거스 명란 오일파스타 (냉동),"쉐푸드 냉동밀키트 아스파라거스 명란 오일파스타 (냉동), 545g, 1개",15900,0,15900,"(100g당 2,917원)",4.0,7,1,"스파게티면, 아스파라거스, 기타수산물가공품(흰다리새우살 등), 양념젓갈(명태알 등), 소스, 페페로치노홀로 구성되어 있습니다.","스파게티면,아스파라거스,흰다리새우살,명태알,소스",파스타,갑각류,1,,,,,,,,,,,,,1
4,6625021073,15078572837,82300765413,쉐푸드 냉동밀키트 미더덕 해물뚝배기 (냉동),"쉐푸드 냉동밀키트 미더덕 해물뚝배기 (냉동), 505g, 1개",15900,0,15900,"(100g당 3,149원)",4.5,9,1,"해물 모듬(미더덕, 피바지락, 절단 꽃게, 새우), 무, 애호박, 느타리버섯, 팽이버섯, 대파, 양파, 청양고추, 홍고추, 건보리새우, 된장소스로 구성되어 있습니다.","해물 모듬,미더덕,절단 꽃게,새우,무,애호박,느타리버섯,팽이버섯,대파,양파,청양고추,홍고추,건보리새우,된장소스",해물탕,갑각류,1,,,,,,,,,,,,,
4,6685638542,15432345220,82652018146,심플리쿡 살얼음 동동 초계국수,"심플리쿡 살얼음 동동 초계국수, 1890g, 1개",14900,0,14900,(100g당 788원),4.5,17,1,"건면, 햄(닭고기 등 함유), 김치, 오이, 절임식품(무 등 함유), 볶음참깨 등으로 구성되어 있습니다.","건면,햄,김치,오이,볶음참깨",국수,,,,,,,,,,,,,,,
4,6410059402,13743233723,80994055837,쉐푸드 통돈까스 김치 우동 밀키트 (냉동),"쉐푸드 통돈까스 김치 우동 밀키트 (냉동), 640g, 1개",14900,0,14900,"(100g당 2,328원)",4.5,34,1,"통돈까스, 볶음김치, 채소(양파, 대파, 청양고추), 팽이버섯, 우동면, 육수, 양념 소스로 구성되어 있습니다.","볶음김치,채소,양파,대파,청양고추,팽이버섯,우동면,육수",면,,,,,,,,,,,,,,,
4,6183714674,12159614520,79431047808,마이셰프 카카오프렌즈 어피치 감바스 알 아히요,"마이셰프 카카오프렌즈 어피치 감바스 알 아히요, 497g, 1개",18900,0,18900,"(100g당 3,803원)",4.5,60,1,"새우, 채소(마늘, 방울토마토, 브로콜리), 건고추, 올리브오일, 소프트 바게트, 새송이버섯, 시즈닝으로 구성되어 있습니다.","새우,채소,마늘,방울토마토,브로콜리,건고추,올리브오일,새송이버섯,시즈닝",감바스,갑각류,1,,,,,,,,,,,,1,
4,6661336044,15292002420,82512413288,푸드어셈블 요리용디 바지락 옹심이 칼국수 (냉동),"푸드어셈블 요리용디 바지락 옹심이 칼국수 (냉동), 960g, 1팩",15650,11%,13900,"(100g당 1,448원)",4.5,27,1,"바지락, 생면, 감자 옹심이, 해물 엑기스로 구성되어 있습니다.","바지락,생면,감자 옹심이,해물 엑기스",국수,,,,,,,,,,,,,,,
4,6246947929,12641184013,79908701427,맛투데이 찐 해물 굴짬뽕탕 690g (냉동),"맛투데이 찐 해물 굴짬뽕탕 690g (냉동), 1세트",13810,0,13810,,4.5,70,1,"해산물, 칼국수 면, 소스로 구성되어 있습니다.","해산물,칼국수면,소스",면,,,,,,,,,,,,,,,
4,6246947928,12641184012,79908701416,맛투데이 찐 통 오징어 짬뽕탕 750g (냉동),"맛투데이 찐 통 오징어 짬뽕탕 750g (냉동), 1세트",17900,11%,15900,,4.0,89,1,"해산물, 칼국수 면, 소스로 구성되어 있습니다.","해산물,칼국수면,소스",면,,,,,,,,,,,,,,,
4,6071367429,11210885873,78488424594,이랜드이츠 애슐리 고기듬뿍 잡채,"이랜드이츠 애슐리 고기듬뿍 잡채, 557g, 1개",12800,0,12800,"(100g당 2,298원)",4.5,586,1,"돼지고기, 소스, 참기름, 식용유, 참깨, 야채(피망, 느타리버섯, 양파, 당근), 당면으로 구성되어 있습니다.","돼지고기,소스,참기름,식용유,참깨,야채,피망,느타리버섯,양파,당근,당면",볶음,돼지,,,,,,,,,,1,,,,
4,6470175509,14119998863,81366924688,모두의맛집 이태리국시 숯불 대창 파스타 (냉동),"모두의맛집 이태리국시 숯불 대창 파스타 (냉동), 619g, 1개",19900,0,19900,"(100g당 3,215원)",4.5,41,1,"대창, 건면, 베이컨, 야채(대파, 양파, 마늘종, 새송이버섯), 소스 2종, 혼합식용유, 화유맛오일, 향신료(크러쉬드페퍼)로 구성되어 있습니다.","대창,건면,베이컨,야채,대파,양파,마늘종,새송이버섯,향신료,크러쉬드페퍼",파스타,,,,,,,,,,,,,,,
4,6135492876,11729969996,79003935874,애슐리 에그인헬,"애슐리 에그인헬, 873g, 1개",14280,30%,9990,"(100g당 1,144원)",4.5,314,1,"수란, 건면, 빵, 채소(양파, 대파), 소시지, 건고추, 베이컨, 마늘, 파슬리, 올리브유, 치즈, 소스로 구성되어 있습니다.","수란,건면,빵,채소,양파,대파,소시지,건고추,베이컨,마늘,파슬리,올리브유,치즈,소스",기타,,,,,,,,,,,,,,,
5,291775378,922823624,5295894879,프레시지 더큰 호로록 우삼겹 떡볶이,"프레시지 더큰 호로록 우삼겹 떡볶이, 835g, 1개",13900,15%,11800,"(100g당 1,413원)",4.5,6197,0,"누들 밀떡볶이, 소고기, 어묵, 양배추, 양파, 대파, 당근, 라면사리, 소스로 구성되어 있습니다.","소고기,어묵,양배추,양파,대파,당근,라면사리,소스",떡볶이,소,,,,,,,,,,,,1,,
5,6645728981,15208829508,82429880792,프레시밀 순대볶음,"프레시밀 순대볶음, 915g, 1개",14650,0,14650,"(100g당 1,601원)",4.5,77,0,"고기순대, 채소(양배추, 깻잎, 양파, 당근, 대파), 양념장으로 구성되어 있습니다.","채소,양배추,깻잎,양파,당근,대파,양념장",순대,,,,,,,,,,,,,,,
5,6488941222,14236877772,81482114782,프레시지 더큰 매콤 깻잎 순대볶음,"프레시지 더큰 매콤 깻잎 순대볶음, 762g, 1개",12900,7%,11900,"(100g당 1,562원)",4.5,199,0,"떡, 순대, 당면, 들깨가루, 채소(양배추, 양파, 당근, 대파), 소스, 깻잎으로 구성되어 있습니다.","떡,순대,당면,들깨가루,채소,양배추,양파,당근,대파,소스,깻잎",순대,,,,,,,,,,,,,,,
5,6183714666,12159614494,79431047780,마이셰프 카카오프렌즈 튜브 우삼겹 떡볶이,"마이셰프 카카오프렌즈 튜브 우삼겹 떡볶이, 970g, 1개",16900,0,16900,"(100g당 1,742원)",4.5,89,1,"떡, 소고기, 양배추, 대파, 떡볶이 소스, 어묵으로 구성되어 있습니다.","떡,소고기,양배추,대파,어묵",떡볶이,소,,,,,,,,,,,,1,,
6,293473507,926572569,5302426608,마이셰프 매콤 소고기 고추 잡채 꽃빵,"마이셰프 매콤 소고기 고추 잡채 꽃빵, 570g, 1개",13900,21%,10900,"(100g당 1,912원)",5.0,12392,0,"1.  꽃빵, 소고기, 손질한 양파와 파프리카, 죽순, 표고버섯, 피망, 청양고추, 고추 기름, 소스로 구성되어 있습니다.2. 수분 함유량이 높은 파프리카를 신선하게 드실 수 있도록, 채를 썰지 않은 파프리카로 보내드립니다. 기호에 맞게 채를 썰어 요리해보세요.","꽃빵,소고기,파프리카,죽순,표고버섯,피망,청양고추,고추 기름",볶음,소,,,,,,,,,,,,1,,
6,6812512368,16120483712,83317322662,프레시지 마라탕,"프레시지 마라탕, 512g, 1개",16900,11%,14900,"(100g당 2,910원)",4.5,25,0,"소고기, 느타리버섯, 새송이버섯, 청경채, 배추, 대파, 흑목이버섯, 향미유, 마라탕 소스, 지마장 소스, 건면, 두부로 구성되어 있습니다.","소고기,느타리버섯,새송이버섯,청경채,배추,대파,흑목이버섯,향미유,건면,두부",마라탕,콩,,,,,,,,1,,,,1,,
6,6928227408,16755554986,83937105033,프레시지 99's fresh 사천 마라탕,"프레시지 99's fresh 사천 마라탕, 1.308kg, 1개",25400,20%,20320,"(100g당 1,554원)",3.0,1,0,"소고기, 숙주나물, 배추, 대파, 청경채, 새송이버섯, 느타리버섯, 팽이버섯, 중화면, 백목이버섯, 향미유, 두부, 당면, 마라탕 소스, 지마장 소스로 구성되어 있습니다.","소고기,숙주나물,배추,대파,청경채,새송이버섯,느타리버섯,팽이버섯,중화면,향미유,두부,당면",마라탕,콩,,,,,,,,1,,,,1,,
6,6641459416,15183176095,82404424234,바다자리 해물 불짬뽕용 씨키트 2~3인분,"바다자리 해물 불짬뽕용 씨키트 2~3인분, 1개, 700g",20400,17%,16900,"(100g당 2,414원)",4.5,28,0,"꽃게, 새우, 홍합, 바지락, 짬뽕소스, 중화면, 야채 세트로 구성되어 있습니다.(야채 세트 : 양파, 파, 고추)","꽃게,새우,홍합,바지락,짬뽕소스,중화면,양파,파,고추",면,갑각류,1,,,,,1,,,,,,,,
6,6927813935,16753225569,83934802592,프레시지 99's fresh 고추잡채와 꽃빵,"프레시지 99's fresh 고추잡채와 꽃빵, 661g, 1개",16640,0,16640,"(100g당 2,517원)",3.5,2,0,"소고기, 꽃빵, 표고버섯, 홍피망, 청피망, 양파, 부추, 참깨, 고추맛 기름, 중화 볶음 소스로 구성되어 있습니다.","소고기,꽃빵,표고버섯,홍피망,청피망,양파,부추,참깨",볶음,소,,,,,,,,,,,,1,,
6,293474370,926574632,5302429594,마이셰프 중화풍 양장피,"마이셰프 중화풍 양장피, 600g, 1개",16900,5%,15900,"(100g당 2,650원)",4.5,11357,1,"1.  표고버섯, 새우, 오징어, 양장피 면, 건목이버섯, 참기름, 고기, 양파, 볶음 소스, 겨자 드레싱으로 구성되어 있습니다.2. 수분 함유량이 높은 파프리카를 신선하게 드실 수 있도록, 채를 썰지 않은 파프리카로 보내드립니다. 기호에 맞게 채를 썰어 요리해보세요.","표고버섯,새우,오징어,양장피 면,건목이버섯,참기름,고기,양파",기타,갑각류,1,,,,,,1,,,,,,,
6,6183266377,12155563645,79427044487,마이셰프 이금기 탄탄면 밀키트,"마이셰프 이금기 탄탄면 밀키트, 845g, 1개",14900,0,14900,"(100g당 1,763원)",4.0,61,1,"중화 면, 돼지고기, 청경채, 숙주나물, 고추기름, 다진 마늘, 땅콩 분태,  육수 농축액, 사천탄탄면 소스로 구성되어 있습니다.","중화 면,돼지고기,청경채,숙주나물,고추기름,다진마늘",면,돼지,,,,,,,,,,1,,,,
6,6645728787,15208828566,82429879997,프레시밀 고추잡채,"프레시밀 고추잡채, 1개, 580g",13200,0,13200,"(100g당 2,276원)",4.5,15,1,"또띠아, 돈 목살, 채소(양파, 피망, 표고버섯), 소스로 구성되어 있습니다.","또띠아,채소,양파,피망,표고버섯,소스",볶음,,,,,,,,,,,,,,,
6,6930227969,16767358095,83948627583,프레시지 99's fresh 마파두부,"프레시지 99's fresh 마파두부, 620g, 1개",5980,0,5980,(100g당 965원),0,0,1,"돼지고기, 과. 채 가공품, 두부, 향미유, 소스로 구성되어 있습니다.","돼지고기,두부,향미유,소스",마파두부,콩,,,,,,,,1,,1,,,,
6,6183266378,12155563662,79427044496,마이셰프 이금기 마라우육면 밀키트,"마이셰프 이금기 마라우육면 밀키트, 744g, 1개",14900,0,14900,"(100g당 2,003원)",4.5,61,1,"중화 면, 소고기, 숙주나물, 청경채, 건고추, 다진 마늘, 육수 농축액, 마라우육면 소스로 구성되어 있습니다.","중화 면,소고기,숙주나물,청경채,건고추,다진마늘",면,소,,,,,,,,,,,,1,,
6,6645728789,15208828574,82429879999,프레시밀 마파두부,"프레시밀 마파두부, 665g, 1개",11900,0,11900,"(100g당 1,789원)",4.5,38,1,"참두부, 돈 목살, 채소(새송이버섯, 피망, 대파, 양파), 마파소스로 구성되어 있습니다.","채소,새송이버섯,피망,대파,양파",마파두부,,,,,,,,,,,,,,,
7,273882898,864058990,5190040204,프레시지 더큰 블랙라벨 스테이크 세트,"프레시지 더큰 블랙라벨 스테이크 세트, 580g, 1개",29900,40%,17900,"(100g당 3,086원)",4.5,32506,0,"방울토마토, 소고기, 적양파, 마늘, 아스파라거스, 소스 등으로 구성되어 있습니다.","방울토마토,소고기,적양파,마늘,아스파라거스,소스",스테이크,소,,,,,,,,,,,,1,1,
7,6908772389,16642375605,83826520897,바다자리 국산깐새우 갈릭버터쉬림프 + 야채 씨키트 2인분 세트,"바다자리 국산깐새우 갈릭버터쉬림프 + 야채 씨키트 2인분 세트, 1개, 140g",22000,12%,19300,"(100g당 13,786원)",5.0,8,0,"야채 세트(양파, 마늘), 건고추, 새우, 하얀 설탕, 올리브 오일, 버터 후레쉬, 허브솔트로 구성되어 있습니다.","양파,마늘,건고추,새우,올리브 오일,허브솔트",씨푸드,갑각류,1,,,,,,,,,,,,,
7,6850319048,16317264703,83509417100,바다자리 매콤한 순살아귀 불고기 + 야채 + 소스 씨키트 2~3인분,"바다자리 매콤한 순살아귀 불고기 + 야채 + 소스 씨키트 2~3인분, 350g, 1개",19150,16%,15900,"(100g당 4,543원)",4.5,258,0,"순살 아귀, 야채 세트(양배추, 양파, 고추, 파, 마늘), 새댁표 고추맛기름, 화유, 하얀설탕, 볶음 소스로 구성되어 있습니다.","양배추,양파,고추,파,마늘,화유,하얀설탕",씨푸드,,,,,,,,,,,,,,,
7,6912120873,16661667764,83845315647,바다자리 자숙문어 피꼬막무침 씨키트 2~3인분 250g + 야채,"바다자리 자숙문어 피꼬막무침 씨키트 2~3인분 250g + 야채, 1세트",24900,20%,19900,,4.0,6,0,"자숙 문어, 자숙 피꼬막, 매콤 비빔 소스, 고추, 양파, 부추, 참기름, 초고추장으로 구성되어 있습니다.","자숙 문어,자숙 피꼬막,고추,양파,부추,참기름,초고추장",무침,오징어류,,,,,,,1,,,,,,,
7,6613046365,15003381149,82226223591,마이셰프 불고기 퀘사디아,"마이셰프 불고기 퀘사디아, 374g, 1개",16400,23%,12600,"(100g당 3,369원)",4.5,18,0,"소고기, 또띠아, 양파, 청피망, 표고버섯, 소스 2종, 모짜렐라 치즈로 구성되어 있습니다.","소고기,또띠아,양파,청피망,표고버섯,모짜렐라 치즈",한식,소,,,,,,,,,,,,1,,
7,6919360882,16703428992,83885947925,바다자리 고등어구이 앤 순두부 짬뽕탕 씨키트 2~3인분 700g + 야채,"바다자리 고등어구이 앤 순두부 짬뽕탕 씨키트 2~3인분 700g + 야채, 1세트",17800,15%,15000,,4.0,3,0,"고등어, 홍합, 순두부, 야채 세트(양파, 파, 고추, 무), 고추맛 기름, 짬뽕 소스로 구성되어 있습니다.","고등어,홍합,순두부,양파,파,고추,무,짬뽕 소스",구이,조개류,,,,,,1,,1,,,,,,1
7,6776709595,15925061522,83132274614,The 푸짐한 찜선생 대구뽈찜 3~4인분 (냉동),"The 푸짐한 찜선생 대구뽈찜 3~4인분 (냉동), 1kg, 1개",19900,10%,17900,"(100g당 1,790원)",4.5,36,0,"대구, 대구 곤이, 흰다리새우, 주름 미더덕과 소스로 구성되어 있습니다.","대구,대구곤이,흰다리새우,소스",찜,갑각류,1,,,,,,,,,,,,,
7,6908772385,16642375559,83826520841,바다자리 생굴 해물 굴부추전 씨키트 2~3인분 320g + 야채 + 부침가루 세트,"바다자리 생굴 해물 굴부추전 씨키트 2~3인분 320g + 야채 + 부침가루 세트, 1세트",19900,20%,15900,,4.5,10,0,"굴, 오징어, 새우살, 쌀가루, 혼합 부침가루, 야채 세트(고추, 부추, 양파)로 구성되어 있습니다.","굴,오징어,새우살,쌀가루,고추,부추,양파",씨푸드,갑각류,1,,,,,1,1,,,,,,,
7,6776710132,15925063267,83132276737,The 푸짐한 찜선생 아귀찜 3~4인분 (냉동),"The 푸짐한 찜선생 아귀찜 3~4인분 (냉동), 1kg, 1개",17900,10%,16100,"(100g당 1,610원)",4.5,52,0,"아귀, 대구 곤이, 흰다리새우, 주름 미더덕과 소스로 구성되어 있습니다.","아귀,대구곤이,흰다리새우,소스",찜,갑각류,1,,,,,,,,,,,,,
7,6518571036,14431775075,81675506791,프레시지 원스테이크,"프레시지 원스테이크, 1개, 264g",14400,10%,12900,"(100g당 4,886원)",4.5,806,0,"소고기, 야채(방울토마토, 총알새송이버섯, 마늘종, 단호박), 소스, 허브맛솔트, 버터로 구성되어 있습니다.","소고기,야채,방울토마토,총알새송이버섯,마늘종,단호박,소스,허브맛솔트,버터",스테이크,소,,,,,,,,,,,,1,1,
7,6912043210,16661201945,83844861634,바다자리 국산깐새우 마라샹궈 340g + 야채 + 소스 씨키트 2~3인분 세트,"바다자리 국산깐새우 마라샹궈 340g + 야채 + 소스 씨키트 2~3인분 세트, 1세트",24400,18%,19900,,3.5,8,0,"홍합, 새우, 야채 세트(양배추, 양파, 마늘), 건고추, 훠궈 마라탕 소스, 고추맛 기름, 화유, 마유, 하얀 설탕으로 구성되어 있습니다.","홍합,새우,양배추,양파,마늘,건고추,화유",씨푸드,갑각류,1,,,,,1,,,,,,,,
7,6729609841,15675900003,82891364787,푸드어셈블 맛집키트 채선당 월남쌈 밀키트,"푸드어셈블 맛집키트 채선당 월남쌈 밀키트, 853g, 1개",16900,2%,16400,"(100g당 1,923원)",4.5,55,0,"소고기, 라이스페이퍼, 깻잎, 노란 파프리카, 당근, 적양배추, 양파, 오이, 과채가공품, 바싹불고기 소스, 칠리 샤브소스, 땅콩소스로 구성되어 있습니다.","소고기,라이스페이퍼,깻잎,노란 파프리카,당근,적양배추,양파,오이,땅콩소스",쌈,견과,,1,,,,,,1,,,,1,,
7,6842059863,16273016652,83465710902,바다자리 활바지락술찜 2~3인분,"바다자리 활바지락술찜 2~3인분, 1개, 500g",13500,19%,10900,"(100g당 2,180원)",4.0,80,0,"바지락, 홍합, 야채 세트(마늘, 양파), 건고추, 올리브유, 버터 후레시, 허브 솔트로 구성되어 있습니다.","바지락,홍합,마늘,양파,건고추,올리브유,허브 솔트",찜,조개류,,,,,,1,,,,,,,,
7,6789747395,15993829785,83199204766,쿡킷 블랙페퍼 찹스테이크 2인분 (냉동),"쿡킷 블랙페퍼 찹스테이크 2인분 (냉동), 1개, 540g",16640,0,16640,"(100g당 3,081원)",4.5,25,0,"01 쇠고기 등 02 새송이 버섯, 양파, 마늘, 홍파프리카 03 페퍼 소스","양파,마늘",스테이크,,,,,,,,,,,,,,,
7,156649366,451066137,4117038936,프레시지 소고기 샤브샤브,"프레시지 소고기 샤브샤브, 760g, 1개",16900,2%,16500,"(100g당 2,171원)",4.5,15349,0,"소고기, 채소(배추, 단호박, 쌈추, 적근대), 팽이버섯, 새송이버섯, 숙주나물, 소스 3종으로 구성되어 있습니다.","소고기,채소,배추,단호박,쌈추,적근대,팽이버섯,새송이버섯,숙주나물",전골,소,,,,,,,,,,,,1,,
7,6837462699,16249503820,83442729159,바다자리 통오징어 해물탕 + 야채소스 씨키트 3~4인분,"바다자리 통오징어 해물탕 + 야채소스 씨키트 3~4인분, 1개, 900g",20600,17%,16900,"(100g당 1,878원)",4.5,85,0,"홍합, 홍가리비, 꽃게, 새우, 오징어, 명태알, 대구 곤이, 무, 고추, 파, 해물탕 양념으로 구성되어 있습니다.","홍합,홍가리비,꽃게,새우,오징어,명태알,대구곤이,무,고추,파,해물탕 양념",해물탕,갑각류,1,,,,,1,1,,,,,,,1
7,6912120869,16661667741,83845315617,바다자리 자숙문어 야채무침 씨키트 2~3인분 250g + 야채,"바다자리 자숙문어 야채무침 씨키트 2~3인분 250g + 야채, 1세트",27600,18%,22600,,5.0,4,0,"자숙 문어, 매콤 비빔 소스, 고추, 양파, 부추, 참기름, 초고추장으로 구성되어 있습니다.","자숙 문어,고추,양파,부추,참기름,초고추장",무침,오징어류,,,,,,,1,,,,,,,
7,6837462732,16249503980,83442729160,바다자리 논우렁강된장 앤 고등어구이 + 야채 + 소스 씨키트 2~3인분,"바다자리 논우렁강된장 앤 고등어구이 + 야채 + 소스 씨키트 2~3인분, 1개, 400g",22600,15%,19100,"(100g당 4,775원)",5.0,29,0,"고등어, 논우렁 살, 야채 세트(호박, 새송이 버섯, 양파, 파, 고추), 참기름, 바지락맛 액상소스, 쌀가루, 꽃게된장찌개용 양념으로 구성되어 있습니다.","고등어,호박,새송이 버섯,양파,파,고추,참기름,바지락맛 액상소스,쌀가루,꽃게된장찌개용 양념",구이,갑각류,1,,,,,,,,,,,,,1
7,6850319045,16317264679,83509417117,바다자리 통오징어 짬뽕탕 + 야채소스 + 면 씨키트 3~4인분,"바다자리 통오징어 짬뽕탕 + 야채소스 + 면 씨키트 3~4인분, 1개, 670g",18500,15%,15700,"(100g당 2,343원)",4.5,54,0,"홍합, 홍 가리비, 오징어, 꽃게, 중화면, 야채 세트(고추, 파, 양파), 고추맛 기름, 짬뽕 소스로 구성되어 있습니다.","홍합,오징어,꽃게,중화면,고추,파,양파,짬뽕 소스",면,갑각류,1,,,,,1,1,,,,,,,
7,6661336047,15292002430,82512413301,푸드어셈블 치즈반미 샌드위치,"푸드어셈블 치즈반미 샌드위치, 411g, 1팩",11900,0,11900,"(100g당 2,895원)",4.0,23,0,"빵, 양파, 고수, 절임식품, 잔파, 오이, 소스, 마요네즈, 양조간장, 치즈로 구성되어 있습니다.","빵,양파,고수,잔파,오이,소스,마요네즈,양조간장,치즈",샌드위치,,,,,,,,,,,,,,,
7,156649377,451066167,4117038986,프레시지 차돌박이 숙주 볶음,"프레시지 차돌박이 숙주 볶음, 401g, 1개",13900,21%,10900,"(100g당 2,718원)",4.5,13947,0,"소고기, 숙주나물, 양파, 소스 등으로 구성되어 있습니다.","소고기,숙주나물,양파,소스",볶음,소,,,,,,,,,,,,1,,
7,6867875435,16420082518,83610987150,마이셰프 해물 오코노미야끼,"마이셰프 해물 오코노미야끼, 497g, 1개",12900,15%,10900,"(100g당 2,193원)",5.0,36,0,"흰다리새우살, 솔방울 모양 오징어, 양배추, 양파, 마요네즈, 소스 등으로 구성되어 있습니다.","흰다리새우살,양배추,양파,마요네즈,소스",씨푸드,갑각류,1,,,,,,,,,,,,,
7,291775409,922823686,5295894964,프레시지 더큰 소고기 찹스테이크,"프레시지 더큰 소고기 찹스테이크, 549g, 1개",17900,15%,15150,"(100g당 2,760원)",4.5,12069,0,"소고기, 양송이버섯, 양파, 쥬키니호박, 홍피망, 청피망, 마늘, 방울토마토, 올리브오일, 소스, 허브솔트로 구성되어 있습니다.","소고기,양송이버섯,양파,쥬키니호박,홍피망,청피망,마늘,방울토마토,올리브오일,소스,허브솔트",스테이크,소,,,,,,,,,,,,1,1,
7,6641459415,15183176097,82404424235,바다자리 해물 칼국수용 씨키트 2~3인분,"바다자리 해물 칼국수용 씨키트 2~3인분, 1개, 600g",18600,15%,15800,"(100g당 2,633원)",4.5,165,0,"꽃게, 새우, 바지락, 홍합, 소스, 생면, 야채 세트로 구성되어 있습니다.(야채 세트 : 양파, 파, 고추)","꽃게,새우,바지락,홍합,소스,생면,양파,파,고추",국수,갑각류,1,,,,,1,,,,,,,,
7,6538908877,14550365328,81792721798,푸드어셈블 채선당 분짜 맛집키트 2인분,"푸드어셈블 채선당 분짜 맛집키트 2인분, 585g, 1개",15900,3%,15400,"(100g당 2,632원)",4.5,76,0,"소고기, 야채 3종, 적양배추, 깻잎, 건면, 소스 2종, 절임식품으로 구성되어 있습니다.(야채 3종 : 빨강파프리카, 청피망, 노랑파프리카)","소고기,적양배추,깻잎,건면,빨강파프리카,청피망,노랑파프리카",기타,소,,,,,,,,,,,,1,,
7,6684851895,15428796264,82648486413,푸드어셈블 요리용디 용할매 치즈 닭갈비 (냉동),"푸드어셈블 요리용디 용할매 치즈 닭갈비 (냉동), 1팩, 1000g",13900,0,13900,"(100g당 1,390원)",4.5,24,0,"닭갈비, 숙면, 모짜렐라 치즈로 구성되어 있습니다.","닭갈비,숙면,모짜렐라 치즈",닭,닭,,,,,,,,,1,,,,,
7,6661336056,15292002457,82512413324,푸드어셈블 비프반미 샌드위치,"푸드어셈블 비프반미 샌드위치, 495g, 1팩",12900,3%,12400,"(100g당 2,505원)",4.5,45,0,"빵, 소고기, 양파, 고수, 절임식품, 잔파, 오이, 소스 2종, 마요네즈, 양조간장으로 구성되어 있습니다.","빵,소고기,양파,고수,잔파,오이,마요네즈,양조간장",샌드위치,소,,,,,,,,,,,,1,,
7,6046502968,11069678386,78349168410,푸드어셈블 맛집키트 우리집 팔당닭발 매운오징어 덜매운맛 (냉동),"푸드어셈블 맛집키트 우리집 팔당닭발 매운오징어 덜매운맛 (냉동), 500g, 1개",14400,3%,13900,"(100g당 2,780원)",4.5,272,0,오징어와 소스로 구성되어 있습니다.,"오징어,소스",닭,오징어류,,,,,,,1,,,,,,,
